Brightness	Occurrences
0.0	2741
5.0	1734
4.0	1603
8.0	1539
12.0	1503
6.0	1473
7.0	1434
13.0	1428
11.0	1352
17.0	1346
9.0	1340
16.0	1321
15.0	1288
14.0	1251
27.0	1164
23.0	1162
20.0	1139
19.0	1135
22.0	1135
24.0	1130
21.0	1110
29.0	1094
28.0	1083
33.0	1062
26.0	1060
30.0	1028
31.0	981
40.0	966
35.0	949
37.0	936
25.0	929
18.0	927
42.0	920
34.0	918
41.0	910
47.0	889
38.0	873
49.0	871
45.0	867
48.0	862
32.0	854
36.0	853
44.0	837
54.0	836
43.0	827
61.0	820
50.0	817
57.0	814
10.0	812
39.0	800
51.0	800
75.0	795
46.0	791
60.0	790
52.0	790
67.0	780
64.0	779
88.0	776
94.0	775
65.0	774
55.0	767
63.0	766
59.0	762
66.0	758
68.0	757
72.0	752
76.0	751
53.0	745
87.0	744
82.0	743
62.0	742
80.0	741
79.0	740
78.0	738
91.0	738
108.0	736
77.0	728
85.0	725
83.0	721
147.0	720
56.0	718
81.0	718
69.0	716
96.0	710
70.0	709
89.0	707
105.0	704
84.0	704
141.0	701
99.0	695
97.0	690
73.0	687
115.0	686
95.0	686
134.0	686
58.0	685
71.0	684
207.0	678
102.0	677
110.0	673
92.0	667
101.0	666
132.0	665
114.0	662
211.0	660
112.0	660
118.0	659
163.0	656
173.0	655
125.0	651
120.0	651
130.0	647
100.0	647
98.0	646
127.0	645
117.0	644
106.0	643
152.0	643
138.0	638
146.0	637
74.0	637
111.0	637
136.0	636
121.0	635
140.0	635
170.0	634
103.0	633
167.0	631
161.0	631
149.0	628
124.0	627
86.0	624
159.0	623
196.0	622
107.0	622
153.0	622
192.0	620
204.0	620
169.0	619
126.0	618
199.0	616
210.0	615
160.0	614
148.0	611
137.0	610
228.0	609
142.0	607
206.0	607
104.0	607
109.0	606
139.0	606
135.0	606
133.0	605
185.0	605
123.0	604
165.0	603
113.0	602
168.0	601
205.0	601
129.0	598
208.0	598
181.0	598
171.0	597
143.0	596
145.0	595
