Value	Count
72.0	88.0
96.0	77.0
60.0	75.0
40.0	74.0
24.0	73.0
64.0	73.0
76.0	69.0
84.0	65.0
44.0	53.0
104.0	51.0
88.0	51.0
52.0	49.0
36.0	46.0
100.0	45.0
92.0	42.0
191.0	39.0
32.0	37.0
80.0	34.0
120.0	33.0
124.0	33.0
108.0	33.0
116.0	32.0
129.0	32.0
226.0	30.0
53.0	30.0
136.0	29.0
112.0	27.0
56.0	27.0
154.0	26.0
13.0	26.0
144.0	25.0
156.0	25.0
125.0	24.0
170.0	24.0
152.0	24.0
138.0	24.0
188.0	23.0
232.0	22.0
179.0	22.0
82.0	21.0
158.0	21.0
262.0	21.0
288.0	21.0
228.0	20.0
368.0	20.0
164.0	20.0
18.0	20.0
255.0	19.0
325.0	19.0
160.0	19.0
184.0	19.0
187.0	19.0
106.0	19.0
234.0	19.0
132.0	19.0
143.0	18.0
148.0	18.0
121.0	18.0
68.0	18.0
201.0	17.0
230.0	17.0
50.0	16.0
139.0	15.0
174.0	15.0
90.0	15.0
195.0	15.0
224.0	15.0
284.0	15.0
150.0	15.0
142.0	15.0
432.0	14.0
28.0	14.0
27.0	14.0
267.0	14.0
171.0	14.0
449.0	13.0
208.0	13.0
180.0	13.0
192.0	13.0
7.0	13.0
38.0	13.0
260.0	13.0
16.0	13.0
275.0	13.0
270.0	13.0
74.0	12.0
216.0	12.0
306.0	12.0
243.0	12.0
210.0	12.0
304.0	11.0
59.0	11.0
280.0	11.0
145.0	11.0
127.0	11.0
137.0	11.0
62.0	11.0
93.0	11.0
200.0	11.0
134.0	10.0
363.0	10.0
292.0	10.0
167.0	10.0
162.0	10.0
98.0	10.0
133.0	10.0
376.0	10.0
101.0	10.0
12.0	10.0
128.0	10.0
209.0	10.0
297.0	10.0
207.0	10.0
166.0	10.0
329.0	9.0
278.0	9.0
406.0	9.0
352.0	9.0
348.0	9.0
440.0	9.0
461.0	9.0
105.0	9.0
218.0	9.0
46.0	9.0
271.0	9.0
598.0	9.0
355.0	8.0
61.0	8.0
321.0	8.0
130.0	8.0
349.0	8.0
359.0	8.0
517.0	8.0
219.0	8.0
149.0	8.0
283.0	8.0
31.0	8.0
285.0	8.0
712.0	8.0
294.0	8.0
8.0	8.0
197.0	8.0
247.0	8.0
78.0	8.0
34.0	8.0
369.0	7.0
110.0	7.0
73.0	7.0
445.0	7.0
372.0	7.0
482.0	7.0
486.0	7.0
238.0	7.0
401.0	7.0
658.0	7.0
66.0	7.0
168.0	7.0
291.0	7.0
364.0	7.0
239.0	7.0
475.0	7.0
240.0	7.0
213.0	7.0
387.0	7.0
146.0	7.0
385.0	7.0
610.0	7.0
675.0	7.0
506.0	7.0
65.0	6.0
568.0	6.0
458.0	6.0
972.0	6.0
466.0	6.0
577.0	6.0
489.0	6.0
357.0	6.0
412.0	6.0
516.0	6.0
347.0	6.0
268.0	6.0
266.0	6.0
654.0	6.0
261.0	6.0
373.0	6.0
404.0	6.0
49.0	6.0
183.0	6.0
358.0	6.0
186.0	6.0
274.0	6.0
118.0	6.0
211.0	6.0
316.0	6.0
638.0	6.0
776.0	6.0
102.0	6.0
217.0	6.0
293.0	6.0
222.0	6.0
370.0	6.0
350.0	6.0
389.0	6.0
549.0	6.0
474.0	5.0
538.0	5.0
296.0	5.0
442.0	5.0
331.0	5.0
413.0	5.0
126.0	5.0
1025.0	5.0
496.0	5.0
330.0	5.0
185.0	5.0
157.0	5.0
519.0	5.0
420.0	5.0
327.0	5.0
551.0	5.0
307.0	5.0
525.0	5.0
476.0	5.0
683.0	5.0
436.0	5.0
241.0	5.0
457.0	5.0
258.0	5.0
94.0	5.0
269.0	5.0
326.0	5.0
375.0	5.0
634.0	5.0
196.0	5.0
904.0	5.0
253.0	5.0
86.0	5.0
204.0	5.0
245.0	5.0
177.0	5.0
772.0	5.0
41.0	5.0
42.0	5.0
337.0	5.0
308.0	5.0
651.0	5.0
345.0	5.0
560.0	5.0
438.0	5.0
580.0	5.0
585.0	5.0
581.0	4.0
540.0	4.0
606.0	4.0
680.0	4.0
553.0	4.0
980.0	4.0
395.0	4.0
416.0	4.0
589.0	4.0
782.0	4.0
75.0	4.0
765.0	4.0
91.0	4.0
786.0	4.0
964.0	4.0
429.0	4.0
322.0	4.0
37.0	4.0
67.0	4.0
227.0	4.0
223.0	4.0
597.0	4.0
317.0	4.0
737.0	4.0
463.0	4.0
515.0	4.0
95.0	4.0
161.0	4.0
666.0	4.0
530.0	4.0
460.0	4.0
282.0	4.0
572.0	4.0
229.0	4.0
452.0	4.0
374.0	4.0
251.0	4.0
407.0	4.0
1003.0	4.0
83.0	4.0
1053.0	4.0
194.0	4.0
523.0	4.0
324.0	4.0
341.0	4.0
113.0	4.0
383.0	4.0
135.0	4.0
10.0	4.0
338.0	4.0
77.0	4.0
45.0	4.0
140.0	4.0
256.0	4.0
248.0	4.0
279.0	4.0
428.0	4.0
462.0	4.0
584.0	4.0
751.0	3.0
141.0	3.0
856.0	3.0
616.0	3.0
2371.0	3.0
583.0	3.0
159.0	3.0
481.0	3.0
497.0	3.0
1444.0	3.0
14.0	3.0
344.0	3.0
522.0	3.0
660.0	3.0
600.0	3.0
354.0	3.0
626.0	3.0
561.0	3.0
718.0	3.0
1065.0	3.0
594.0	3.0
686.0	3.0
690.0	3.0
877.0	3.0
960.0	3.0
709.0	3.0
298.0	3.0
1012.0	3.0
812.0	3.0
173.0	3.0
814.0	3.0
754.0	3.0
642.0	3.0
70.0	3.0
566.0	3.0
441.0	3.0
632.0	3.0
529.0	3.0
467.0	3.0
89.0	3.0
534.0	3.0
