Brightness	Occurrences
16.0	2079
20.0	1047
36.0	853
24.0	759
48.0	753
44.0	681
28.0	660
32.0	647
60.0	629
64.0	607
52.0	560
72.0	480
88.0	476
68.0	459
40.0	454
76.0	453
8.0	451
92.0	396
56.0	392
80.0	350
104.0	341
84.0	326
112.0	254
100.0	251
120.0	250
128.0	248
96.0	247
108.0	227
12.0	220
144.0	217
116.0	216
132.0	215
140.0	168
4.0	157
124.0	155
160.0	153
136.0	150
156.0	147
152.0	142
18.0	140
168.0	116
184.0	107
172.0	104
188.0	103
180.0	101
148.0	88
200.0	83
176.0	80
34.0	79
164.0	77
212.0	75
54.0	75
216.0	69
46.0	69
74.0	65
50.0	63
38.0	61
196.0	60
192.0	60
208.0	59
204.0	57
66.0	57
17.0	55
228.0	54
42.0	54
220.0	52
26.0	52
90.0	48
22.0	48
248.0	48
58.0	46
240.0	46
232.0	45
236.0	45
70.0	45
10.0	45
224.0	44
86.0	44
62.0	43
78.0	42
102.0	42
252.0	42
264.0	41
110.0	39
130.0	38
82.0	38
98.0	38
94.0	38
106.0	37
174.0	37
126.0	35
268.0	35
256.0	34
30.0	34
49.0	32
114.0	31
21.0	30
150.0	29
154.0	27
53.0	27
146.0	27
138.0	26
118.0	25
142.0	25
33.0	25
61.0	24
162.0	24
190.0	23
166.0	23
280.0	23
134.0	21
19.0	21
276.0	21
93.0	21
65.0	20
69.0	20
45.0	20
242.0	20
186.0	20
170.0	19
23.0	19
198.0	19
206.0	19
218.0	18
29.0	18
244.0	18
202.0	17
97.0	17
284.0	17
113.0	16
121.0	16
214.0	16
292.0	16
125.0	16
47.0	16
122.0	16
85.0	15
127.0	15
178.0	15
182.0	15
27.0	15
41.0	15
133.0	15
73.0	15
272.0	15
83.0	15
158.0	15
35.0	14
77.0	14
105.0	14
210.0	14
57.0	13
260.0	13
67.0	13
288.0	13
117.0	12
194.0	12
115.0	12
222.0	11
107.0	11
87.0	11
238.0	10
312.0	10
75.0	10
95.0	10
89.0	10
135.0	10
230.0	10
163.0	10
51.0	9
258.0	9
91.0	9
143.0	9
300.0	9
25.0	9
316.0	9
119.0	9
63.0	9
109.0	9
137.0	9
296.0	8
161.0	8
171.0	8
81.0	8
250.0	8
71.0	8
234.0	8
308.0	8
173.0	8
55.0	7
201.0	7
177.0	7
37.0	7
274.0	7
211.0	7
9.0	7
99.0	7
175.0	7
262.0	7
226.0	7
139.0	7
314.0	7
155.0	7
123.0	7
197.0	7
324.0	7
270.0	6
167.0	6
159.0	6
358.0	6
147.0	6
129.0	6
207.0	6
275.0	6
131.0	6
191.0	6
101.0	6
320.0	5
183.0	5
239.0	5
14.0	5
336.0	5
153.0	5
193.0	5
79.0	5
111.0	5
311.0	5
213.0	5
59.0	5
266.0	5
43.0	4
231.0	4
145.0	4
5.0	4
293.0	4
328.0	4
306.0	4
165.0	4
317.0	4
203.0	4
219.0	4
370.0	4
103.0	4
301.0	4
149.0	4
326.0	4
179.0	4
318.0	3
229.0	3
304.0	3
39.0	3
492.0	3
456.0	3
345.0	3
294.0	3
215.0	3
257.0	3
340.0	3
185.0	3
271.0	3
157.0	3
297.0	3
169.0	3
282.0	3
310.0	3
360.0	3
287.0	3
187.0	3
286.0	3
392.0	3
344.0	3
394.0	3
235.0	3
968.0	2
321.0	2
726.0	2
254.0	2
363.0	2
428.0	2
277.0	2
739.0	2
588.0	2
524.0	2
819.0	2
379.0	2
445.0	2
259.0	2
298.0	2
237.0	2
936.0	2
687.0	2
330.0	2
500.0	2
604.0	2
322.0	2
141.0	2
563.0	2
151.0	2
615.0	2
440.0	2
15.0	2
545.0	2
649.0	2
299.0	2
195.0	2
390.0	2
521.0	2
870.0	2
233.0	2
899.0	2
367.0	2
412.0	2
502.0	2
709.0	2
346.0	2
380.0	2
382.0	2
289.0	2
291.0	2
423.0	2
389.0	2
309.0	2
243.0	2
217.0	2
760.0	2
666.0	2
189.0	2
376.0	1
466.0	1
255.0	1
579.0	1
386.0	1
486.0	1
590.0	1
419.0	1
348.0	1
479.0	1
357.0	1
405.0	1
365.0	1
448.0	1
470.0	1
332.0	1
1155.0	1
334.0	1
816.0	1
957.0	1
533.0	1
245.0	1
347.0	1
414.0	1
474.0	1
458.0	1
570.0	1
442.0	1
205.0	1
356.0	1
338.0	1
748.0	1
781.0	1
302.0	1
265.0	1
398.0	1
246.0	1
611.0	1
241.0	1
560.0	1
295.0	1
253.0	1
290.0	1
359.0	1
509.0	1
355.0	1
221.0	1
223.0	1
342.0	1
209.0	1
609.0	1
368.0	1
536.0	1
315.0	1
688.0	1
325.0	1
441.0	1
341.0	1
372.0	1
408.0	1
648.0	1
727.0	1
495.0	1
411.0	1
794.0	1
539.0	1
915.0	1
424.0	1
640.0	1
267.0	1
567.0	1
846.0	1
655.0	1
507.0	1
600.0	1
225.0	1
