# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
12	0	161.0	0.0	2.0	1.0	1.0	1.0	44.0	9.0	17.0	18.0
12	1	634.0	471.0	2.0	1.0	1.0	1.0	80.0	12.0	37.0	31.0
13	0	161.0	0.0	2.0	1.0	1.0	1.0	44.0	9.0	17.0	18.0
13	1	634.0	471.0	2.0	1.0	1.0	1.0	80.0	12.0	37.0	31.0
30	0	340.0	0.0	2.0	1.0	1.0	1.0	43.0	15.0	15.0	13.0
31	0	340.0	0.0	2.0	1.0	1.0	1.0	43.0	15.0	15.0	13.0
32	0	340.0	0.0	2.0	1.0	1.0	1.0	43.0	15.0	15.0	13.0
88	0	121.0	0.0	2.0	1.0	1.0	1.0	40.0	15.0	16.0	9.0
89	0	121.0	0.0	2.0	1.0	1.0	1.0	40.0	15.0	16.0	9.0
118	0	121.0	1.0	2.0	1.0	1.0	1.0	31.0	10.0	16.0	5.0
119	0	121.0	1.0	2.0	1.0	1.0	1.0	31.0	10.0	16.0	5.0
