# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
33	0	32.0	354.0	2.0	1.0	1.0	1.0	69.0	23.0	23.0	23.0
34	0	32.0	354.0	2.0	1.0	1.0	1.0	69.0	23.0	23.0	23.0
40	0	312.0	103.0	2.0	1.0	1.0	1.0	45.0	7.0	21.0	17.0
41	0	312.0	103.0	2.0	1.0	1.0	1.0	45.0	7.0	21.0	17.0
44	0	202.0	0.0	2.0	1.0	1.0	1.0	33.0	9.0	16.0	8.0
45	0	202.0	0.0	2.0	1.0	1.0	1.0	33.0	9.0	16.0	8.0
49	0	510.0	439.0	2.0	1.0	1.0	1.0	44.0	14.0	14.0	16.0
50	0	510.0	439.0	2.0	1.0	1.0	1.0	44.0	14.0	14.0	16.0
79	0	121.0	0.0	2.0	1.0	1.0	1.0	69.0	12.0	31.0	26.0
79	1	340.0	0.0	2.0	1.0	1.0	1.0	52.0	11.0	23.0	18.0
80	0	121.0	0.0	2.0	1.0	1.0	1.0	69.0	12.0	31.0	26.0
80	1	340.0	0.0	2.0	1.0	1.0	1.0	52.0	11.0	23.0	18.0
81	0	319.0	0.0	2.0	1.0	1.0	1.0	68.0	21.0	24.0	23.0
82	0	319.0	0.0	2.0	1.0	1.0	1.0	68.0	21.0	24.0	23.0
