Brightness	Occurrences
16.0	1259
8.0	449
12.0	225
4.0	122
20.0	108
18.0	45
24.0	18
19.0	18
36.0	14
60.0	13
92.0	10
48.0	7
84.0	7
68.0	7
96.0	7
76.0	7
52.0	7
104.0	6
72.0	6
184.0	5
108.0	5
64.0	5
112.0	5
44.0	5
136.0	5
5.0	5
88.0	4
120.0	4
40.0	4
23.0	4
100.0	4
140.0	3
121.0	3
56.0	3
200.0	3
148.0	3
17.0	3
9.0	3
164.0	3
28.0	3
144.0	3
156.0	3
32.0	3
116.0	3
62.0	2
248.0	2
276.0	2
292.0	2
80.0	2
188.0	2
180.0	2
218.0	2
192.0	2
208.0	2
324.0	2
118.0	2
232.0	2
312.0	2
264.0	2
22.0	2
228.0	2
236.0	2
300.0	2
154.0	1
172.0	1
252.0	1
286.0	1
58.0	1
98.0	1
46.0	1
220.0	1
138.0	1
90.0	1
50.0	1
110.0	1
114.0	1
86.0	1
69.0	1
280.0	1
250.0	1
258.0	1
222.0	1
42.0	1
27.0	1
256.0	1
124.0	1
