# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
0	0	702.5	61.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	1	1278.5	94.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	2	500.3333333333333	218.66666666666666	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
0	3	1510.5	282.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	4	1882.5	348.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	5	1938.5	552.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	6	370.5	612.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
0	7	508.5	691.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	8	1136.5	733.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	9	1878.5	735.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	10	786.6666666666666	814.3333333333334	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
0	11	1220.5	853.5	4.0	4.0	4.0	4.0	408.0	136.0	136.0	136.0
0	12	1386.5	972.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	13	60.333333333333336	1100.3333333333333	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
0	14	1574.5	1121.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	15	2450.5	1132.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	16	1780.0	1172.0	1.0	1.0	1.0	1.0	12.0	4.0	4.0	4.0
0	17	508.5	1190.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	18	1213.5	1347.5	4.0	4.0	4.0	4.0	156.0	52.0	52.0	52.0
0	19	210.5	1354.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	20	2270.5	1362.0	6.0	6.0	6.0	6.0	72.0	24.0	24.0	24.0
0	21	1166.5	1402.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	22	2189.5	1429.0320512820513	6.0	6.0	6.0	6.0	936.0	312.0	312.0	312.0
0	23	1652.5	1486.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	24	1960.5	1532.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	25	2420.3333333333335	1676.6666666666667	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
0	26	360.5	1681.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	27	1734.5	1755.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
0	28	1439.5	1865.5	4.0	4.0	4.0	4.0	792.0	264.0	264.0	264.0
0	29	1714.5	1930.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	30	1420.5	1934.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
0	31	1644.5	1980.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	0	702.5	61.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
1	1	1278.5	94.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	2	500.3333333333333	218.66666666666666	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
1	3	1510.5	282.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
1	4	1882.5	348.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	5	1938.5	552.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	6	370.5	612.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
1	7	508.5	691.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
1	8	1136.5	733.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
1	9	1878.5	735.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
1	10	786.6666666666666	814.3333333333334	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
1	11	1220.5	853.5	4.0	4.0	4.0	4.0	408.0	136.0	136.0	136.0
1	12	1386.5	972.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	13	60.333333333333336	1100.3333333333333	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
1	14	1574.5	1121.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
1	15	2450.5	1132.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	16	1780.0	1172.0	1.0	1.0	1.0	1.0	12.0	4.0	4.0	4.0
1	17	508.5	1190.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	18	1213.5	1347.5	4.0	4.0	4.0	4.0	156.0	52.0	52.0	52.0
1	19	210.5	1354.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	20	2270.5	1362.0	6.0	6.0	6.0	6.0	72.0	24.0	24.0	24.0
1	21	1166.5	1402.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	22	2189.5	1429.0320512820513	6.0	6.0	6.0	6.0	936.0	312.0	312.0	312.0
1	23	1652.5	1486.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	24	1960.5	1532.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	25	2420.3333333333335	1676.6666666666667	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
1	26	360.5	1681.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
1	27	1734.5	1755.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
1	28	1439.5	1865.5	4.0	4.0	4.0	4.0	792.0	264.0	264.0	264.0
1	29	1714.5	1930.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	30	1420.5	1934.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
1	31	1644.5	1980.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	0	932.5	4.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	1	226.5	34.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
2	2	184.66666666666666	36.666666666666664	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
2	3	286.0	39.0	1.0	1.0	1.0	1.0	12.0	4.0	4.0	4.0
2	4	2436.5	160.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	5	1000.5	229.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	6	254.5	364.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	7	2448.5	494.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	8	2122.5	513.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	9	1948.5	590.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	10	2446.3333333333335	630.3333333333334	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
2	11	90.5	759.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	12	384.5	838.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	13	2044.5	906.5555555555555	4.0	4.0	4.0	4.0	54.0	18.0	18.0	18.0
2	14	2411.0	990.0	1.0	1.0	1.0	1.0	12.0	4.0	4.0	4.0
2	15	748.5	1026.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	16	1574.5	1121.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	17	1420.5	1282.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	18	1920.5	1343.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	19	2270.5	1363.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	20	1166.5	1402.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	21	1660.5	1565.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	22	1894.5	1607.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
2	23	1355.5454545454545	1646.5	4.0	4.0	4.0	4.0	66.0	22.0	22.0	22.0
2	24	448.3333333333333	1758.6666666666667	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
2	25	2325.5	1872.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	26	1764.5	1962.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
2	27	1610.5	2045.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	0	422.5	2.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	1	2358.5	26.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	2	1142.5	52.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
3	3	1745.5	161.5	4.0	4.0	4.0	4.0	108.0	36.0	36.0	36.0
3	4	2228.5	182.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	5	1000.5	229.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	6	1510.5	281.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	7	2246.5	370.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	8	1742.5	482.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	9	526.5	485.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	10	2450.5	531.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	11	1938.5	552.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	12	132.5	656.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	13	400.3333333333333	790.3333333333334	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
3	14	384.5	838.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	15	912.5	1025.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	16	2048.5	1104.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	17	1574.5	1121.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	18	816.5	1288.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	19	232.66666666666666	1300.3333333333333	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
3	20	98.5	1316.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	21	1148.5	1466.5	4.0	4.0	4.0	4.0	60.0	20.0	20.0	20.0
3	22	1232.5	1532.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	23	1066.5	1596.5	4.0	4.0	4.0	4.0	348.0	116.0	116.0	116.0
3	24	1096.5	1658.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	25	1418.6666666666667	1670.6666666666667	3.0	3.0	3.0	3.0	36.0	12.0	12.0	12.0
3	26	2270.5	1781.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	27	1120.5	1822.5	4.0	4.0	4.0	4.0	312.0	104.0	104.0	104.0
3	28	1110.0	1981.0	1.0	1.0	1.0	1.0	12.0	4.0	4.0	4.0
3	29	2096.5	2012.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
3	30	1562.5	2017.0	2.0	2.0	2.0	2.0	24.0	8.0	8.0	8.0
3	31	488.5	2018.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
4	0	702.5	48.5	4.0	4.0	4.0	4.0	48.0	16.0	16.0	16.0
