# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
21	0	98.0	239.0	2.0	1.0	1.0	1.0	47.0	30.0	7.0	10.0
22	0	98.0	239.0	2.0	1.0	1.0	1.0	47.0	30.0	7.0	10.0
37	0	32.0	354.0	2.0	1.0	1.0	0.0	30.0	13.0	17.0	0.0
38	0	32.0	354.0	2.0	1.0	1.0	0.0	30.0	13.0	17.0	0.0
39	0	32.0	354.0	2.0	1.0	1.0	0.0	30.0	13.0	17.0	0.0
51	0	245.0	0.0	2.0	1.0	1.0	1.0	46.0	5.0	25.0	16.0
52	0	245.0	0.0	2.0	1.0	1.0	1.0	46.0	5.0	25.0	16.0
72	0	54.0	252.0	2.0	1.0	1.0	1.0	64.0	24.0	27.0	13.0
73	0	54.0	252.0	2.0	1.0	1.0	1.0	64.0	24.0	27.0	13.0
85	0	61.0	84.0	2.0	1.0	1.0	1.0	69.0	23.0	23.0	23.0
86	0	61.0	84.0	2.0	1.0	1.0	1.0	69.0	23.0	23.0	23.0
87	0	61.0	84.0	2.0	1.0	1.0	1.0	69.0	23.0	23.0	23.0
113	0	121.0	0.0	2.0	1.0	1.0	0.0	33.0	10.0	19.0	0.0
114	0	121.0	0.0	2.0	1.0	1.0	0.0	33.0	10.0	19.0	0.0
115	0	121.0	0.0	2.0	1.0	1.0	0.0	33.0	10.0	19.0	0.0
