# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
3	0	446.0	471.0	2.0	1.0	1.0	1.0	84.0	14.0	40.0	30.0
4	0	446.0	471.0	2.0	1.0	1.0	1.0	84.0	14.0	40.0	30.0
37	0	98.0	238.0	2.0	1.0	1.0	1.0	37.0	14.0	15.0	8.0
38	0	98.0	238.0	2.0	1.0	1.0	1.0	37.0	14.0	15.0	8.0
39	0	98.0	238.0	2.0	1.0	1.0	1.0	37.0	14.0	15.0	8.0
44	0	346.0	388.0	2.0	1.0	1.0	1.0	42.0	15.0	21.0	6.0
45	0	346.0	388.0	2.0	1.0	1.0	1.0	42.0	15.0	21.0	6.0
63	0	121.0	0.0	2.0	1.0	1.0	1.0	36.0	7.0	16.0	13.0
64	0	121.0	0.0	2.0	1.0	1.0	1.0	36.0	7.0	16.0	13.0
88	0	48.0	2.0	2.0	1.0	1.0	0.0	35.0	14.0	20.0	0.0
89	0	48.0	2.0	2.0	1.0	1.0	0.0	35.0	14.0	20.0	0.0
120	0	48.0	0.0	2.0	1.0	1.0	1.0	79.0	15.0	6.0	58.0
121	0	48.0	0.0	2.0	1.0	1.0	1.0	79.0	15.0	6.0	58.0
