#	frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
11	109	1572.0871559633028	1758.5688073394494	12.0	12.0	12.0	12.0	1308.0	436.0	436.0	436.0	
16	126	470.6713615023474	1963.4428794992173	13.0	13.0	13.0	13.0	1917.0	639.0	639.0	639.0	
17	126	470.6713615023474	1963.4428794992173	13.0	13.0	13.0	13.0	1917.0	639.0	639.0	639.0	
32	58	1904.7503714710251	1204.221396731055	11.0	11.0	11.0	11.0	2019.0	673.0	673.0	673.0	
33	58	1904.7503714710251	1204.221396731055	11.0	11.0	11.0	11.0	2019.0	673.0	673.0	673.0	
36	47	1005.4925775978408	1042.4480431848854	16.0	16.0	16.0	16.0	2223.0	741.0	741.0	741.0	
37	47	1005.4925775978408	1042.4480431848854	16.0	16.0	16.0	16.0	2223.0	741.0	741.0	741.0	
40	159	1733.7374233128835	2038.0674846625768	21.0	21.0	21.0	21.0	2445.0	815.0	815.0	815.0	
41	159	1733.7374233128835	2038.0674846625768	21.0	21.0	21.0	21.0	2445.0	815.0	815.0	815.0	
47	15	893.2468944099379	550.3555900621118	12.0	12.0	12.0	12.0	1932.0	644.0	644.0	644.0	
48	36	1247.717105263158	802.5526315789474	8.0	8.0	8.0	8.0	1368.0	456.0	456.0	456.0	
49	36	1247.717105263158	802.5526315789474	8.0	8.0	8.0	8.0	1368.0	456.0	456.0	456.0	
51	7	707.7175438596491	388.9017543859649	11.0	11.0	11.0	11.0	1710.0	570.0	570.0	570.0	
62	19	1499.6510948905109	504.8481751824817	13.0	13.0	13.0	13.0	2055.0	685.0	685.0	685.0	
64	138	1652.4449594438006	1925.8818076477403	15.0	15.0	15.0	15.0	2589.0	863.0	863.0	863.0	
65	138	1652.4449594438006	1925.8818076477403	15.0	15.0	15.0	15.0	2589.0	863.0	863.0	863.0	
67	109	710.5	1796.2443324937028	10.0	10.0	10.0	10.0	2382.0	794.0	794.0	794.0	
80	4	1210.2618181818182	139.67090909090908	13.0	13.0	13.0	13.0	1650.0	550.0	550.0	550.0	
81	4	1210.2618181818182	139.67090909090908	13.0	13.0	13.0	13.0	1650.0	550.0	550.0	550.0	
84	105	2406.659147869674	1590.7468671679198	12.0	12.0	12.0	12.0	1197.0	399.0	399.0	399.0	
85	105	2406.659147869674	1590.7468671679198	12.0	12.0	12.0	12.0	1197.0	399.0	399.0	399.0	
