Brightness	Occurrences
16.0	1982
20.0	875
36.0	684
24.0	636
48.0	614
44.0	564
64.0	539
28.0	498
32.0	483
8.0	474
52.0	473
60.0	466
76.0	427
40.0	403
56.0	367
72.0	367
88.0	365
92.0	330
84.0	324
68.0	323
80.0	314
104.0	269
112.0	241
100.0	230
108.0	215
120.0	192
12.0	185
96.0	175
116.0	161
4.0	160
144.0	159
128.0	152
124.0	126
132.0	125
136.0	119
156.0	118
18.0	112
152.0	110
184.0	105
172.0	98
160.0	98
140.0	96
180.0	91
168.0	91
148.0	88
34.0	87
200.0	71
192.0	67
196.0	66
164.0	60
26.0	60
50.0	59
188.0	59
212.0	56
216.0	54
204.0	54
176.0	53
74.0	51
38.0	50
78.0	50
66.0	49
208.0	48
46.0	48
248.0	48
42.0	46
236.0	46
70.0	45
62.0	44
54.0	41
58.0	41
146.0	40
82.0	37
224.0	36
22.0	36
106.0	35
98.0	34
102.0	34
90.0	34
122.0	33
126.0	33
17.0	33
228.0	33
256.0	32
232.0	32
94.0	30
110.0	30
30.0	29
86.0	29
10.0	28
114.0	28
134.0	28
130.0	27
220.0	26
240.0	25
33.0	24
69.0	24
170.0	23
178.0	23
150.0	22
142.0	22
202.0	21
21.0	21
118.0	20
182.0	20
264.0	19
158.0	19
49.0	19
252.0	18
154.0	18
268.0	18
162.0	18
190.0	18
244.0	18
25.0	17
260.0	17
65.0	17
109.0	17
186.0	17
81.0	16
45.0	16
73.0	16
174.0	15
153.0	15
19.0	15
166.0	15
292.0	14
276.0	14
23.0	14
206.0	14
280.0	13
29.0	13
61.0	13
51.0	13
138.0	13
63.0	13
89.0	13
97.0	12
71.0	12
83.0	12
284.0	11
77.0	11
101.0	11
234.0	11
139.0	11
47.0	11
85.0	10
222.0	10
115.0	10
198.0	10
308.0	9
121.0	9
210.0	9
242.0	9
37.0	9
95.0	9
304.0	9
105.0	9
332.0	9
194.0	9
161.0	9
272.0	8
43.0	8
41.0	8
93.0	8
59.0	8
296.0	8
165.0	8
113.0	8
258.0	8
129.0	8
227.0	8
79.0	7
141.0	7
199.0	7
151.0	7
75.0	7
312.0	7
31.0	7
127.0	7
316.0	6
137.0	6
53.0	6
149.0	6
286.0	6
294.0	6
55.0	6
103.0	6
159.0	6
230.0	6
57.0	6
218.0	6
226.0	6
14.0	5
223.0	5
340.0	5
324.0	5
5.0	5
177.0	5
125.0	5
179.0	5
35.0	5
282.0	5
191.0	5
157.0	5
107.0	5
175.0	5
295.0	5
207.0	5
254.0	5
267.0	4
193.0	4
278.0	4
39.0	4
492.0	4
266.0	4
274.0	4
328.0	4
189.0	4
320.0	4
213.0	4
246.0	4
270.0	4
155.0	4
87.0	4
187.0	4
111.0	4
143.0	4
133.0	4
288.0	3
135.0	3
91.0	3
27.0	3
330.0	3
214.0	3
229.0	3
197.0	3
215.0	3
402.0	3
334.0	3
67.0	3
145.0	3
13.0	3
238.0	3
514.0	3
119.0	3
183.0	3
336.0	3
99.0	3
386.0	3
277.0	3
300.0	3
241.0	3
250.0	2
348.0	2
147.0	2
309.0	2
372.0	2
261.0	2
642.0	2
860.0	2
544.0	2
420.0	2
326.0	2
233.0	2
924.0	2
287.0	2
600.0	2
306.0	2
211.0	2
647.0	2
501.0	2
542.0	2
464.0	2
949.0	2
403.0	2
181.0	2
823.0	2
247.0	2
448.0	2
302.0	2
123.0	2
1031.0	2
273.0	2
378.0	2
9.0	2
1274.0	2
171.0	2
131.0	2
314.0	2
530.0	2
318.0	2
263.0	2
237.0	2
195.0	2
319.0	2
359.0	1
293.0	1
418.0	1
303.0	1
167.0	1
249.0	1
299.0	1
621.0	1
424.0	1
333.0	1
342.0	1
375.0	1
205.0	1
367.0	1
711.0	1
163.0	1
290.0	1
479.0	1
344.0	1
339.0	1
209.0	1
271.0	1
1059.0	1
943.0	1
957.0	1
400.0	1
648.0	1
117.0	1
310.0	1
201.0	1
358.0	1
352.0	1
185.0	1
297.0	1
281.0	1
221.0	1
298.0	1
679.0	1
253.0	1
289.0	1
360.0	1
655.0	1
408.0	1
1148.0	1
422.0	1
412.0	1
285.0	1
397.0	1
636.0	1
262.0	1
370.0	1
695.0	1
357.0	1
594.0	1
257.0	1
279.0	1
245.0	1
454.0	1
384.0	1
301.0	1
