Brightness	Occurrences
16.0	1523
20.0	441
8.0	372
48.0	272
24.0	262
36.0	254
60.0	251
64.0	238
52.0	207
44.0	198
32.0	198
72.0	189
88.0	188
28.0	188
12.0	185
40.0	173
68.0	170
76.0	169
80.0	143
56.0	143
104.0	138
4.0	129
92.0	125
84.0	104
120.0	100
96.0	99
116.0	97
112.0	96
128.0	95
18.0	86
100.0	81
136.0	71
140.0	71
108.0	70
124.0	67
144.0	60
148.0	54
160.0	53
132.0	51
164.0	44
180.0	42
172.0	42
156.0	37
22.0	37
168.0	35
34.0	34
184.0	33
188.0	32
152.0	31
74.0	30
50.0	29
98.0	28
216.0	28
200.0	27
66.0	27
46.0	27
70.0	26
58.0	25
26.0	24
94.0	23
78.0	23
17.0	23
228.0	21
212.0	21
176.0	21
192.0	21
204.0	20
102.0	20
196.0	19
54.0	19
232.0	18
224.0	18
110.0	18
162.0	17
252.0	16
240.0	16
208.0	16
220.0	15
256.0	15
38.0	14
62.0	14
130.0	14
146.0	14
10.0	13
29.0	13
150.0	13
166.0	13
236.0	12
170.0	12
106.0	12
138.0	12
21.0	12
69.0	12
268.0	12
264.0	11
114.0	11
33.0	11
42.0	11
25.0	11
23.0	10
126.0	10
73.0	10
161.0	10
45.0	10
49.0	9
244.0	9
30.0	9
292.0	8
19.0	8
57.0	8
226.0	8
89.0	8
109.0	8
190.0	7
65.0	7
90.0	7
186.0	7
260.0	7
142.0	7
158.0	7
86.0	7
85.0	7
272.0	6
246.0	6
118.0	6
93.0	6
182.0	6
178.0	6
181.0	6
284.0	6
101.0	6
165.0	5
202.0	5
53.0	5
206.0	5
107.0	5
316.0	5
61.0	5
199.0	5
177.0	5
174.0	5
47.0	5
276.0	5
82.0	5
135.0	4
134.0	4
71.0	4
125.0	4
77.0	4
153.0	4
238.0	4
328.0	4
55.0	4
198.0	4
306.0	4
304.0	4
67.0	4
95.0	4
194.0	4
122.0	4
207.0	4
248.0	4
338.0	4
257.0	3
261.0	3
227.0	3
344.0	3
218.0	3
247.0	3
145.0	3
179.0	3
223.0	3
296.0	3
111.0	3
149.0	3
187.0	3
63.0	3
51.0	3
139.0	3
336.0	3
262.0	3
81.0	3
113.0	3
280.0	3
322.0	3
75.0	3
14.0	3
290.0	3
230.0	3
210.0	3
225.0	3
211.0	3
229.0	3
143.0	3
270.0	3
31.0	3
27.0	2
594.0	2
233.0	2
79.0	2
312.0	2
364.0	2
222.0	2
483.0	2
404.0	2
121.0	2
274.0	2
105.0	2
424.0	2
171.0	2
356.0	2
294.0	2
288.0	2
123.0	2
117.0	2
415.0	2
231.0	2
466.0	2
175.0	2
9.0	2
254.0	2
205.0	2
321.0	2
189.0	2
217.0	2
711.0	2
5.0	2
242.0	2
141.0	2
41.0	2
167.0	2
97.0	2
324.0	2
191.0	2
300.0	2
337.0	2
349.0	2
1124.0	2
183.0	2
286.0	2
209.0	2
278.0	2
154.0	2
339.0	2
91.0	2
1014.0	2
444.0	1
340.0	1
159.0	1
250.0	1
315.0	1
129.0	1
239.0	1
35.0	1
295.0	1
59.0	1
265.0	1
670.0	1
131.0	1
354.0	1
43.0	1
221.0	1
453.0	1
133.0	1
37.0	1
320.0	1
331.0	1
399.0	1
157.0	1
366.0	1
333.0	1
378.0	1
757.0	1
287.0	1
259.0	1
214.0	1
548.0	1
391.0	1
732.0	1
456.0	1
382.0	1
370.0	1
477.0	1
115.0	1
15.0	1
600.0	1
430.0	1
99.0	1
