# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
0	0	83.12364620938628	9.148014440433213	12.0	6.0	6.0	6.0	1108.0	359.0	331.0	418.0
0	1	35.333333333333336	18.333333333333332	8.0	4.0	4.0	4.0	324.0	119.0	115.0	90.0
0	2	175.0	23.52504317789292	4.0	2.0	2.0	2.0	579.0	178.0	209.0	192.0
0	3	581.0993288590604	25.114093959731544	12.0	6.0	6.0	5.0	745.0	270.0	271.0	204.0
0	4	493.6566164154104	28.015075376884422	14.0	6.0	7.0	7.0	597.0	129.0	212.0	256.0
0	5	199.0645933014354	39.157296650717704	14.0	7.0	7.0	5.0	1672.0	461.0	657.0	554.0
0	6	488.29906542056074	38.63239875389408	12.0	5.0	5.0	5.0	1284.0	489.0	361.0	434.0
0	7	472.6304347826087	39.28162055335969	8.0	4.0	4.0	4.0	1012.0	200.0	334.0	478.0
0	8	289.7765151515151	41.29782196969697	14.0	5.0	7.0	7.0	2112.0	689.0	702.0	721.0
0	9	218.4721734036321	48.19859402460457	12.0	4.0	6.0	5.0	1707.0	473.0	647.0	579.0
0	10	17.846975088967973	50.06761565836299	8.0	4.0	4.0	3.0	281.0	89.0	120.0	70.0
0	11	581.4383333333334	72.13166666666666	10.0	4.0	5.0	5.0	600.0	135.0	251.0	213.0
0	12	416.6326530612245	87.89668367346938	14.0	7.0	7.0	7.0	1568.0	469.0	545.0	554.0
0	13	199.39165545087482	105.77388963660835	10.0	5.0	5.0	5.0	743.0	236.0	289.0	218.0
0	14	341.28003314001654	106.30240265120132	12.0	6.0	6.0	5.0	1207.0	502.0	499.0	206.0
0	15	460.5596906718221	111.37892701788303	20.0	10.0	10.0	10.0	2069.0	527.0	613.0	929.0
0	16	568.4904051172708	152.3006396588486	8.0	4.0	4.0	4.0	469.0	89.0	180.0	200.0
0	17	492.45258620689657	176.4956896551724	8.0	3.0	4.0	4.0	1160.0	182.0	423.0	552.0
0	18	302.0	187.33587786259542	4.0	2.0	2.0	2.0	131.0	32.0	49.0	50.0
0	19	566.8764940239043	197.3625498007968	6.0	3.0	3.0	2.0	251.0	100.0	107.0	44.0
0	20	319.59705882352944	208.40529411764706	12.0	6.0	6.0	5.0	1700.0	498.0	582.0	620.0
0	21	172.0940170940171	209.0	4.0	2.0	2.0	1.0	351.0	127.0	142.0	82.0
0	22	627.4076893795203	209.98515416825276	24.0	12.0	7.0	6.0	2627.0	1639.0	547.0	439.0
