Brightness	Occurrences
0.0	94
12.0	50
9.0	47
5.0	46
4.0	41
8.0	37
11.0	34
15.0	33
45.0	33
54.0	33
6.0	32
14.0	31
7.0	31
16.0	30
13.0	30
23.0	28
24.0	27
41.0	27
49.0	26
181.0	26
91.0	26
17.0	25
85.0	25
39.0	25
42.0	25
79.0	24
58.0	24
61.0	24
57.0	23
159.0	23
3.0	23
83.0	23
28.0	22
37.0	22
25.0	22
115.0	22
96.0	22
21.0	22
295.0	22
160.0	22
168.0	22
177.0	22
26.0	22
27.0	21
48.0	21
47.0	21
297.0	21
36.0	21
18.0	20
104.0	20
19.0	20
30.0	19
51.0	19
237.0	19
86.0	19
118.0	19
63.0	19
103.0	19
35.0	19
308.0	18
67.0	18
59.0	18
327.0	18
110.0	18
69.0	18
108.0	18
127.0	18
55.0	18
44.0	18
271.0	17
372.0	17
193.0	17
90.0	17
157.0	17
129.0	17
84.0	17
239.0	17
81.0	17
207.0	17
337.0	16
136.0	16
92.0	16
176.0	16
375.0	16
194.0	16
32.0	16
156.0	16
225.0	16
105.0	16
133.0	16
164.0	16
10.0	16
141.0	16
205.0	16
29.0	16
421.0	15
40.0	15
186.0	15
95.0	15
341.0	15
128.0	15
99.0	15
203.0	15
152.0	15
253.0	15
167.0	15
772.0	15
98.0	15
340.0	15
113.0	15
22.0	15
130.0	14
501.0	14
122.0	14
409.0	14
431.0	14
353.0	14
76.0	14
179.0	14
538.0	14
154.0	14
187.0	14
171.0	14
217.0	14
199.0	14
169.0	14
38.0	14
172.0	14
119.0	14
254.0	13
236.0	13
500.0	13
233.0	13
472.0	13
33.0	13
579.0	13
312.0	13
150.0	13
245.0	13
451.0	13
174.0	13
60.0	13
359.0	13
484.0	13
93.0	13
281.0	13
120.0	13
77.0	13
123.0	13
272.0	13
70.0	13
94.0	13
78.0	13
631.0	13
31.0	13
56.0	13
435.0	13
66.0	12
645.0	12
145.0	12
286.0	12
621.0	12
442.0	12
198.0	12
304.0	12
155.0	12
244.0	12
215.0	12
101.0	12
350.0	12
370.0	12
62.0	12
385.0	12
87.0	12
214.0	12
139.0	12
445.0	12
88.0	12
279.0	11
448.0	11
52.0	11
346.0	11
242.0	11
379.0	11
428.0	11
257.0	11
315.0	11
464.0	11
121.0	11
211.0	11
439.0	11
260.0	11
135.0	11
240.0	11
20.0	11
107.0	11
533.0	11
188.0	11
102.0	11
189.0	11
117.0	11
114.0	11
34.0	11
716.0	11
322.0	11
567.0	11
138.0	11
593.0	11
362.0	11
397.0	11
192.0	10
213.0	10
75.0	10
408.0	10
534.0	10
190.0	10
547.0	10
116.0	10
235.0	10
394.0	10
53.0	10
367.0	10
74.0	10
383.0	10
402.0	10
100.0	10
305.0	10
404.0	10
526.0	10
1135.0	10
296.0	10
249.0	10
173.0	10
453.0	10
647.0	10
269.0	10
275.0	10
126.0	10
183.0	10
330.0	10
252.0	10
137.0	10
43.0	10
80.0	10
536.0	10
606.0	9
974.0	9
68.0	9
410.0	9
270.0	9
462.0	9
612.0	9
196.0	9
112.0	9
475.0	9
456.0	9
221.0	9
265.0	9
674.0	9
