Brightness	Occurrences
16.0	1782
20.0	663
36.0	472
24.0	433
72.0	397
48.0	388
60.0	386
8.0	385
88.0	377
64.0	370
32.0	369
44.0	365
92.0	362
52.0	350
76.0	345
104.0	320
112.0	315
80.0	300
128.0	286
84.0	282
144.0	276
28.0	274
68.0	273
40.0	271
120.0	269
56.0	266
96.0	261
100.0	253
12.0	245
172.0	232
108.0	221
132.0	219
116.0	215
140.0	210
124.0	188
180.0	186
184.0	186
168.0	184
156.0	182
152.0	178
160.0	172
136.0	163
4.0	162
164.0	161
148.0	150
212.0	148
188.0	135
192.0	125
18.0	123
200.0	121
176.0	113
208.0	112
204.0	110
196.0	104
228.0	103
216.0	100
240.0	88
224.0	87
236.0	77
220.0	77
264.0	72
248.0	70
252.0	66
244.0	64
232.0	64
256.0	55
34.0	54
46.0	49
106.0	47
284.0	43
50.0	42
26.0	41
74.0	40
42.0	40
276.0	40
62.0	40
174.0	39
260.0	37
280.0	36
66.0	35
268.0	35
142.0	35
70.0	34
82.0	34
102.0	33
58.0	32
138.0	32
86.0	31
78.0	31
114.0	30
272.0	29
158.0	28
130.0	28
38.0	27
182.0	27
110.0	27
154.0	26
122.0	26
292.0	25
22.0	25
54.0	24
134.0	24
126.0	23
10.0	23
90.0	23
30.0	22
94.0	22
296.0	22
178.0	21
98.0	21
17.0	21
186.0	21
300.0	20
190.0	20
118.0	19
202.0	18
162.0	18
170.0	16
206.0	16
146.0	16
150.0	15
198.0	15
304.0	15
234.0	15
23.0	15
308.0	14
19.0	13
242.0	13
316.0	13
121.0	13
166.0	12
210.0	12
324.0	12
97.0	12
230.0	12
25.0	12
33.0	11
45.0	11
77.0	10
314.0	10
145.0	10
222.0	10
133.0	9
61.0	9
85.0	9
49.0	9
65.0	9
288.0	9
226.0	8
194.0	8
29.0	8
266.0	8
31.0	8
113.0	7
37.0	7
53.0	7
328.0	7
214.0	7
73.0	7
254.0	7
41.0	7
332.0	7
57.0	7
81.0	6
238.0	6
312.0	6
250.0	6
91.0	6
89.0	6
105.0	6
69.0	6
109.0	6
21.0	6
127.0	6
169.0	5
14.0	5
218.0	5
153.0	5
185.0	5
302.0	5
95.0	5
5.0	4
197.0	4
213.0	4
320.0	4
129.0	4
93.0	4
270.0	4
39.0	4
71.0	4
35.0	4
346.0	4
246.0	4
258.0	4
262.0	4
290.0	4
119.0	4
67.0	4
343.0	3
294.0	3
217.0	3
125.0	3
278.0	3
141.0	3
147.0	3
111.0	3
409.0	3
27.0	3
338.0	3
103.0	3
233.0	2
155.0	2
340.0	2
239.0	2
131.0	2
702.0	2
273.0	2
193.0	2
149.0	2
75.0	2
173.0	2
555.0	2
187.0	2
393.0	2
83.0	2
137.0	2
161.0	2
251.0	2
209.0	2
374.0	2
286.0	2
135.0	2
189.0	2
279.0	2
79.0	2
499.0	2
274.0	2
175.0	2
310.0	2
345.0	2
117.0	2
225.0	2
151.0	2
282.0	2
330.0	2
384.0	2
101.0	2
306.0	2
450.0	2
9.0	2
880.0	2
157.0	2
342.0	2
59.0	2
334.0	2
436.0	2
337.0	2
265.0	2
219.0	2
115.0	2
243.0	1
446.0	1
507.0	1
389.0	1
474.0	1
55.0	1
317.0	1
362.0	1
99.0	1
468.0	1
528.0	1
171.0	1
398.0	1
207.0	1
287.0	1
163.0	1
329.0	1
255.0	1
526.0	1
417.0	1
407.0	1
301.0	1
370.0	1
326.0	1
211.0	1
388.0	1
139.0	1
367.0	1
391.0	1
199.0	1
295.0	1
303.0	1
47.0	1
416.0	1
107.0	1
636.0	1
318.0	1
673.0	1
382.0	1
336.0	1
298.0	1
471.0	1
530.0	1
281.0	1
442.0	1
267.0	1
650.0	1
496.0	1
376.0	1
914.0	1
311.0	1
289.0	1
764.0	1
392.0	1
352.0	1
191.0	1
221.0	1
