Brightness	Occurrences
0.0	1704
4.0	1316
5.0	1260
12.0	1246
6.0	1174
13.0	1104
11.0	1062
8.0	1041
15.0	1014
7.0	998
14.0	998
9.0	997
16.0	981
20.0	941
17.0	932
22.0	809
23.0	802
19.0	798
24.0	792
21.0	778
29.0	768
28.0	751
37.0	750
33.0	737
26.0	735
35.0	727
30.0	717
40.0	716
27.0	711
41.0	695
25.0	688
36.0	680
44.0	663
31.0	650
45.0	650
32.0	646
34.0	646
43.0	639
18.0	626
48.0	623
42.0	619
49.0	618
54.0	616
62.0	606
60.0	601
38.0	600
10.0	599
39.0	595
52.0	579
95.0	577
51.0	575
59.0	575
89.0	567
72.0	564
64.0	557
68.0	556
46.0	555
69.0	554
57.0	553
125.0	553
53.0	553
85.0	551
76.0	551
128.0	548
47.0	548
79.0	541
88.0	540
110.0	538
71.0	536
105.0	531
102.0	529
50.0	528
61.0	527
63.0	526
55.0	524
65.0	523
119.0	521
70.0	519
90.0	515
115.0	514
74.0	513
120.0	509
94.0	509
149.0	509
92.0	508
78.0	507
97.0	506
202.0	505
107.0	504
67.0	504
153.0	502
58.0	502
206.0	500
124.0	500
56.0	497
108.0	496
144.0	496
80.0	496
77.0	496
96.0	495
187.0	494
117.0	492
84.0	492
136.0	492
148.0	490
75.0	490
134.0	486
116.0	486
109.0	485
66.0	485
123.0	485
154.0	483
177.0	483
91.0	482
162.0	481
93.0	481
121.0	479
165.0	478
82.0	477
127.0	477
180.0	477
132.0	476
216.0	475
83.0	475
147.0	475
156.0	474
73.0	474
114.0	473
99.0	471
176.0	471
209.0	469
81.0	469
213.0	469
106.0	468
179.0	468
159.0	467
232.0	467
183.0	466
212.0	466
210.0	466
138.0	465
111.0	465
100.0	465
173.0	465
98.0	464
142.0	464
118.0	463
200.0	463
198.0	463
181.0	462
248.0	462
131.0	461
228.0	460
211.0	459
276.0	459
208.0	458
241.0	457
161.0	456
240.0	453
151.0	453
171.0	453
164.0	453
126.0	452
145.0	452
163.0	451
112.0	449
286.0	449
113.0	449
137.0	448
130.0	448
178.0	448
254.0	446
242.0	446
194.0	445
223.0	444
218.0	444
122.0	444
235.0	444
87.0	443
170.0	441
139.0	440
141.0	440
182.0	439
196.0	439
284.0	439
226.0	438
251.0	437
201.0	437
103.0	437
190.0	437
167.0	437
205.0	437
184.0	437
193.0	437
168.0	436
150.0	436
152.0	434
86.0	433
174.0	433
188.0	433
274.0	432
140.0	432
146.0	431
227.0	431
217.0	431
133.0	429
155.0	429
307.0	428
104.0	428
135.0	427
199.0	427
231.0	427
204.0	426
243.0	425
267.0	425
157.0	425
129.0	424
186.0	424
172.0	424
197.0	424
237.0	424
192.0	424
230.0	423
189.0	423
169.0	420
191.0	420
214.0	420
289.0	419
282.0	419
279.0	419
225.0	418
258.0	417
219.0	416
185.0	415
224.0	415
143.0	414
245.0	414
262.0	413
222.0	413
280.0	413
220.0	411
301.0	410
278.0	409
101.0	408
207.0	407
160.0	406
158.0	404
256.0	404
234.0	404
166.0	404
195.0	402
175.0	402
265.0	402
303.0	401
273.0	401
215.0	400
261.0	400
263.0	399
252.0	398
236.0	398
264.0	398
269.0	397
239.0	396
233.0	396
302.0	394
247.0	394
294.0	393
277.0	392
318.0	391
271.0	390
321.0	390
314.0	390
272.0	388
250.0	387
316.0	387
266.0	386
255.0	386
270.0	386
290.0	385
3.0	384
281.0	384
203.0	382
259.0	382
339.0	381
268.0	381
253.0	381
352.0	379
306.0	377
305.0	377
292.0	376
249.0	374
300.0	373
283.0	373
342.0	372
330.0	370
309.0	369
291.0	369
288.0	369
246.0	369
356.0	368
244.0	368
297.0	365
298.0	365
260.0	364
296.0	364
293.0	363
367.0	362
325.0	362
310.0	362
338.0	362
354.0	362
299.0	361
275.0	361
336.0	360
331.0	358
285.0	358
337.0	357
329.0	357
315.0	356
295.0	356
343.0	356
304.0	355
383.0	355
317.0	352
326.0	351
221.0	350
257.0	350
369.0	350
364.0	350
390.0	350
344.0	349
355.0	349
346.0	349
362.0	345
308.0	344
238.0	344
229.0	341
359.0	338
322.0	338
382.0	338
357.0	337
324.0	334
333.0	333
348.0	333
387.0	333
407.0	331
335.0	331
360.0	330
332.0	330
351.0	330
376.0	330
327.0	329
341.0	329
375.0	328
334.0	327
374.0	325
2.0	325
396.0	323
349.0	322
287.0	322
319.0	320
