Brightness	Occurrences
0.0	3656
4.0	1676
5.0	1575
6.0	1462
9.0	1277
8.0	1264
11.0	1257
7.0	1237
12.0	1225
14.0	1134
16.0	1104
13.0	1094
17.0	1085
20.0	1070
15.0	1002
19.0	999
23.0	961
26.0	955
30.0	922
21.0	921
24.0	914
22.0	914
28.0	898
29.0	877
40.0	856
27.0	849
33.0	833
31.0	828
18.0	816
37.0	814
34.0	812
41.0	802
25.0	802
10.0	783
36.0	775
45.0	750
38.0	748
35.0	743
56.0	743
46.0	741
51.0	732
54.0	723
39.0	722
72.0	721
47.0	713
63.0	713
32.0	710
42.0	707
50.0	707
3.0	707
55.0	707
43.0	706
52.0	705
53.0	703
76.0	699
48.0	698
81.0	689
89.0	687
85.0	687
44.0	682
58.0	681
73.0	679
49.0	673
57.0	663
83.0	656
65.0	656
75.0	654
70.0	652
79.0	647
162.0	646
69.0	644
184.0	643
61.0	643
99.0	640
74.0	638
62.0	636
98.0	631
102.0	628
120.0	626
117.0	625
68.0	624
59.0	622
64.0	621
71.0	621
67.0	620
78.0	618
87.0	617
152.0	616
97.0	613
131.0	612
145.0	610
123.0	609
60.0	609
80.0	603
139.0	602
100.0	602
201.0	601
149.0	598
93.0	597
141.0	595
104.0	595
118.0	594
119.0	593
107.0	591
127.0	590
109.0	589
88.0	587
167.0	587
140.0	587
86.0	583
189.0	582
142.0	582
181.0	581
105.0	580
103.0	579
163.0	579
183.0	578
151.0	578
106.0	577
115.0	576
91.0	576
138.0	575
90.0	574
121.0	574
84.0	571
129.0	571
66.0	570
143.0	570
158.0	569
2.0	567
94.0	566
95.0	565
155.0	562
113.0	560
185.0	559
77.0	556
82.0	556
96.0	555
110.0	554
92.0	553
116.0	552
165.0	551
237.0	549
126.0	548
225.0	546
187.0	545
101.0	544
147.0	543
122.0	543
161.0	541
130.0	539
212.0	539
148.0	538
197.0	538
112.0	538
108.0	535
206.0	535
180.0	535
144.0	534
175.0	534
203.0	534
159.0	534
168.0	532
160.0	532
196.0	532
169.0	530
170.0	529
194.0	529
164.0	528
114.0	526
134.0	526
182.0	524
248.0	524
135.0	524
215.0	522
173.0	522
205.0	521
207.0	521
179.0	520
217.0	520
150.0	519
174.0	518
156.0	518
153.0	518
190.0	518
195.0	517
191.0	516
132.0	516
227.0	514
226.0	513
250.0	511
192.0	511
210.0	511
204.0	510
171.0	510
177.0	510
222.0	510
229.0	509
218.0	508
231.0	507
166.0	507
136.0	506
264.0	505
172.0	503
216.0	503
202.0	502
200.0	502
186.0	500
137.0	500
124.0	499
198.0	499
277.0	499
272.0	498
260.0	497
199.0	496
223.0	495
146.0	495
266.0	492
246.0	492
256.0	492
188.0	489
238.0	488
214.0	488
251.0	487
128.0	487
154.0	485
219.0	484
125.0	484
240.0	484
133.0	482
178.0	481
228.0	480
213.0	477
211.0	476
295.0	475
176.0	475
220.0	475
259.0	474
235.0	472
193.0	472
255.0	472
329.0	471
271.0	470
280.0	469
224.0	469
233.0	469
269.0	468
239.0	468
208.0	468
157.0	468
236.0	467
263.0	464
209.0	461
283.0	461
244.0	461
257.0	460
243.0	460
291.0	459
230.0	457
267.0	457
234.0	457
242.0	456
275.0	454
111.0	453
253.0	450
307.0	449
261.0	449
249.0	446
265.0	445
247.0	445
252.0	444
245.0	443
279.0	443
262.0	443
314.0	443
278.0	442
270.0	441
274.0	440
276.0	440
258.0	439
297.0	437
273.0	437
337.0	437
300.0	437
298.0	436
288.0	434
284.0	430
241.0	430
302.0	430
285.0	429
289.0	428
293.0	422
309.0	422
221.0	422
296.0	419
315.0	418
299.0	415
254.0	415
319.0	413
281.0	413
287.0	413
232.0	412
303.0	412
268.0	409
305.0	409
322.0	408
317.0	408
313.0	408
292.0	405
331.0	404
301.0	401
354.0	400
312.0	400
328.0	392
282.0	391
339.0	391
326.0	391
310.0	389
304.0	388
366.0	388
348.0	385
286.0	382
371.0	381
378.0	378
306.0	378
340.0	377
353.0	376
370.0	376
363.0	375
342.0	375
379.0	375
325.0	375
290.0	374
333.0	372
324.0	372
327.0	372
330.0	371
334.0	371
308.0	368
320.0	367
396.0	367
294.0	367
335.0	366
364.0	366
336.0	365
321.0	364
316.0	364
355.0	361
375.0	360
332.0	359
358.0	359
365.0	358
323.0	356
357.0	355
338.0	354
350.0	353
382.0	352
377.0	351
361.0	351
344.0	350
359.0	349
318.0	348
403.0	347
398.0	347
412.0	346
356.0	346
349.0	344
346.0	343
369.0	343
391.0	341
367.0	340
401.0	338
405.0	337
341.0	336
409.0	336
345.0	336
394.0	335
311.0	334
411.0	334
362.0	330
347.0	328
397.0	325
385.0	325
376.0	324
400.0	323
380.0	321
422.0	321
383.0	320
343.0	320
415.0	319
389.0	316
352.0	315
425.0	315
456.0	315
402.0	313
360.0	313
368.0	312
381.0	312
404.0	310
392.0	308
393.0	306
419.0	304
351.0	304
387.0	302
406.0	302
426.0	300
429.0	300
395.0	297
428.0	297
420.0	297
373.0	297
388.0	296
384.0	294
413.0	294
436.0	292
374.0	291
431.0	291
372.0	291
443.0	288
390.0	286
423.0	284
386.0	284
434.0	283
407.0	282
417.0	282
465.0	280
439.0	279
445.0	279
467.0	278
410.0	278
424.0	278
418.0	278
444.0	276
399.0	275
485.0	273
495.0	272
433.0	271
440.0	270
438.0	270
468.0	268
502.0	268
451.0	266
408.0	266
427.0	265
454.0	263
414.0	263
435.0	260
446.0	259
497.0	259
475.0	258
432.0	258
421.0	257
455.0	256
459.0	254
472.0	252
473.0	251
466.0	250
494.0	249
447.0	248
508.0	248
499.0	247
449.0	245
510.0	245
462.0	245
441.0	245
448.0	245
453.0	244
464.0	243
437.0	240
416.0	239
480.0	239
493.0	239
527.0	239
458.0	239
450.0	237
484.0	234
521.0	234
489.0	234
470.0	233
547.0	232
476.0	231
442.0	230
457.0	229
477.0	229
452.0	229
552.0	229
488.0	226
469.0	225
482.0	224
483.0	223
505.0	222
524.0	222
481.0	222
430.0	222
490.0	219
518.0	215
526.0	214
460.0	214
519.0	214
491.0	212
528.0	211
531.0	211
