# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
9	0	432.0	450.0	2.0	1.0	1.0	1.0	60.0	20.0	20.0	20.0
10	0	432.0	450.0	2.0	1.0	1.0	1.0	60.0	20.0	20.0	20.0
11	0	432.0	450.0	2.0	1.0	1.0	1.0	60.0	20.0	20.0	20.0
16	0	442.0	366.0	2.0	1.0	1.0	1.0	121.0	54.0	31.0	36.0
17	0	442.0	366.0	2.0	1.0	1.0	1.0	121.0	54.0	31.0	36.0
18	0	442.0	366.0	2.0	1.0	1.0	1.0	121.0	54.0	31.0	36.0
55	0	220.0	0.3333333333333333	4.0	2.0	2.0	1.0	123.0	32.0	49.0	42.0
56	0	220.0	0.3333333333333333	4.0	2.0	2.0	1.0	123.0	32.0	49.0	42.0
57	0	220.0	0.3333333333333333	4.0	2.0	2.0	1.0	123.0	32.0	49.0	42.0
88	0	161.0	0.0	2.0	1.0	1.0	1.0	42.0	13.0	12.0	17.0
89	0	161.0	0.0	2.0	1.0	1.0	1.0	42.0	13.0	12.0	17.0
92	0	53.0	196.0	2.0	1.0	1.0	1.0	39.0	14.0	13.0	12.0
93	0	53.0	196.0	2.0	1.0	1.0	1.0	39.0	14.0	13.0	12.0
94	0	53.0	196.0	2.0	1.0	1.0	1.0	39.0	14.0	13.0	12.0
102	0	572.0	440.0	2.0	1.0	1.0	1.0	84.0	20.0	17.0	47.0
103	0	572.0	440.0	2.0	1.0	1.0	1.0	84.0	20.0	17.0	47.0
