Brightness	Occurrences
1443.0	17
1688.0	14
1824.0	14
1806.0	12
1797.0	10
1890.0	9
1659.0	9
1828.0	8
2326.0	8
2043.0	8
2253.0	7
1805.0	7
1923.0	7
2409.0	7
2296.0	7
2210.0	6
1944.0	6
2126.0	6
1926.0	6
2208.0	6
2009.0	6
1934.0	6
2490.0	6
1813.0	6
1854.0	6
3135.0	5
2232.0	5
2586.0	5
2304.0	5
1867.0	5
2375.0	5
2811.0	5
2471.0	5
2496.0	5
2349.0	5
2546.0	5
2130.0	5
2286.0	5
2561.0	5
2450.0	5
2070.0	5
2195.0	5
2444.0	5
1762.0	5
2235.0	5
3033.0	5
2397.0	5
1942.0	4
1995.0	4
2390.0	4
2948.0	4
2010.0	4
2971.0	4
2106.0	4
2748.0	4
2116.0	4
2661.0	4
2291.0	4
2220.0	4
2216.0	4
1959.0	4
1985.0	4
1872.0	4
1956.0	4
2902.0	4
2000.0	4
2524.0	3
2591.0	3
2280.0	3
2547.0	3
2311.0	3
2445.0	3
2187.0	3
1674.0	3
3802.0	3
2404.0	3
3559.0	3
2249.0	3
2854.0	3
2382.0	3
2700.0	3
3004.0	3
2824.0	3
2118.0	3
2684.0	3
2991.0	3
2833.0	3
2472.0	3
2693.0	3
2493.0	3
2329.0	3
2268.0	3
2361.0	3
2789.0	3
2053.0	3
3600.0	3
2224.0	3
2459.0	3
2206.0	3
2924.0	3
2566.0	3
2515.0	3
2144.0	3
2099.0	3
2521.0	3
3645.0	3
2466.0	3
3055.0	3
3042.0	3
2380.0	3
2701.0	3
2217.0	3
2594.0	3
2875.0	3
3747.0	3
2474.0	3
2377.0	3
2564.0	3
2457.0	3
2532.0	3
1869.0	3
2383.0	3
2597.0	3
3432.0	3
3154.0	3
2881.0	3
3558.0	3
2454.0	2
3115.0	2
2772.0	2
3320.0	2
2758.0	2
2257.0	2
2903.0	2
2930.0	2
2675.0	2
2196.0	2
2660.0	2
2321.0	2
5227.0	2
2006.0	2
1967.0	2
2820.0	2
3171.0	2
2510.0	2
2958.0	2
2081.0	2
2565.0	2
2940.0	2
2968.0	2
2485.0	2
2649.0	2
2550.0	2
2307.0	2
2242.0	2
2303.0	2
2266.0	2
2719.0	2
2872.0	2
3122.0	2
3755.0	2
2058.0	2
2274.0	2
2539.0	2
2190.0	2
2145.0	2
2056.0	2
2155.0	2
2800.0	2
3220.0	2
3347.0	2
2505.0	2
5125.0	2
2916.0	2
3699.0	2
3344.0	2
3690.0	2
2739.0	2
3034.0	2
3831.0	2
3597.0	2
2358.0	2
2959.0	2
3462.0	2
2109.0	2
2587.0	2
2714.0	2
2442.0	2
3088.0	2
2248.0	2
2674.0	2
2577.0	2
2553.0	2
2203.0	2
2215.0	2
4215.0	2
3520.0	2
2518.0	2
2199.0	2
2340.0	2
2911.0	2
3612.0	2
3238.0	2
2335.0	2
3020.0	2
2665.0	2
2327.0	2
2601.0	2
3025.0	2
3095.0	2
2850.0	2
2632.0	2
2933.0	2
2635.0	2
2818.0	2
2323.0	2
2600.0	2
2871.0	2
3398.0	2
3416.0	2
2370.0	2
2285.0	2
2857.0	2
2069.0	2
2840.0	2
2985.0	2
2697.0	2
2844.0	2
2399.0	2
2143.0	2
1960.0	2
2788.0	2
2806.0	2
2648.0	2
2267.0	2
2973.0	2
2306.0	2
2062.0	2
3174.0	2
3439.0	2
2593.0	2
2174.0	2
2935.0	2
3027.0	2
2100.0	2
2519.0	2
2606.0	2
3856.0	2
2972.0	2
2777.0	2
2688.0	2
3973.0	2
