# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
12	0	98.0	239.0	2.0	1.0	1.0	0.0	33.0	22.0	10.0	0.0
13	0	98.0	239.0	2.0	1.0	1.0	0.0	33.0	22.0	10.0	0.0
44	0	245.0	0.4788732394366197	4.0	2.0	2.0	0.0	71.0	19.0	48.0	0.0
45	0	245.0	0.4788732394366197	4.0	2.0	2.0	0.0	71.0	19.0	48.0	0.0
60	0	121.0	0.0	2.0	0.0	1.0	1.0	33.0	0.0	20.0	13.0
61	0	121.0	0.0	2.0	0.0	1.0	1.0	33.0	0.0	20.0	13.0
62	0	121.0	0.0	2.0	0.0	1.0	1.0	33.0	0.0	20.0	13.0
76	0	121.0	1.0	2.0	1.0	1.0	0.0	35.0	15.0	16.0	0.0
77	0	121.0	1.0	2.0	1.0	1.0	0.0	35.0	15.0	16.0	0.0
78	0	121.0	1.0	2.0	1.0	1.0	0.0	35.0	15.0	16.0	0.0
81	0	32.0	354.0	2.0	1.0	1.0	1.0	102.0	37.0	38.0	27.0
82	0	32.0	354.0	2.0	1.0	1.0	1.0	102.0	37.0	38.0	27.0
113	0	30.0	203.0	2.0	1.0	1.0	1.0	40.0	7.0	19.0	14.0
114	0	30.0	203.0	2.0	1.0	1.0	1.0	40.0	7.0	19.0	14.0
115	0	30.0	203.0	2.0	1.0	1.0	1.0	40.0	7.0	19.0	14.0
116	0	98.0	239.0	2.0	1.0	1.0	1.0	42.0	14.0	14.0	14.0
117	0	98.0	239.0	2.0	1.0	1.0	1.0	42.0	14.0	14.0	14.0
