Brightness	Occurrences
30.0	18
48.0	14
49.0	11
65.0	7
6.0	7
81.0	6
105.0	5
4.0	5
25.0	5
19.0	4
80.0	4
56.0	3
96.0	3
8.0	3
32.0	3
36.0	3
236.0	3
108.0	3
60.0	2
330.0	2
122.0	2
248.0	2
305.0	2
100.0	2
72.0	2
94.0	2
64.0	2
84.0	2
428.0	2
52.0	2
12.0	2
165.0	2
57.0	2
90.0	2
343.0	2
112.0	2
76.0	2
164.0	2
135.0	2
38.0	2
192.0	1
204.0	1
18.0	1
89.0	1
144.0	1
28.0	1
133.0	1
82.0	1
40.0	1
10.0	1
140.0	1
244.0	1
196.0	1
226.0	1
633.0	1
268.0	1
31.0	1
44.0	1
104.0	1
281.0	1
116.0	1
