# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
12	0	442.0	365.0	2.0	1.0	1.0	0.0	30.0	10.0	20.0	0.0
13	0	442.0	365.0	2.0	1.0	1.0	0.0	30.0	10.0	20.0	0.0
21	0	161.0	0.0	2.0	1.0	1.0	1.0	70.0	6.0	23.0	41.0
22	0	161.0	0.0	2.0	1.0	1.0	1.0	70.0	6.0	23.0	41.0
33	0	121.0	0.0	2.0	1.0	1.0	1.0	48.0	10.0	20.0	18.0
34	0	121.0	0.0	2.0	1.0	1.0	1.0	48.0	10.0	20.0	18.0
51	0	411.0	110.0	2.0	1.0	1.0	1.0	39.0	13.0	13.0	13.0
52	0	411.0	110.0	2.0	1.0	1.0	1.0	39.0	13.0	13.0	13.0
53	0	121.0	0.0	2.0	1.0	1.0	1.0	56.0	8.0	17.0	31.0
54	0	121.0	0.0	2.0	1.0	1.0	1.0	56.0	8.0	17.0	31.0
60	0	161.0	1.0	2.0	1.0	1.0	1.0	42.0	14.0	14.0	14.0
61	0	161.0	1.0	2.0	1.0	1.0	1.0	42.0	14.0	14.0	14.0
62	0	161.0	1.0	2.0	1.0	1.0	1.0	42.0	14.0	14.0	14.0
