# frame	event	cm_x	cm_y	size	size_r	size_g	size_b	sum	sum_r	sum_g	sum_b
9	0	121.0	0.0	2.0	1.0	1.0	1.0	38.0	9.0	17.0	12.0
10	0	121.0	0.0	2.0	1.0	1.0	1.0	38.0	9.0	17.0	12.0
11	0	121.0	0.0	2.0	1.0	1.0	1.0	38.0	9.0	17.0	12.0
23	0	245.0	0.0	2.0	1.0	1.0	1.0	38.0	14.0	16.0	8.0
24	0	245.0	0.0	2.0	1.0	1.0	1.0	38.0	14.0	16.0	8.0
25	0	245.0	0.0	2.0	1.0	1.0	1.0	38.0	14.0	16.0	8.0
35	0	635.0	168.0	2.0	1.0	1.0	1.0	42.0	14.0	14.0	14.0
36	0	635.0	168.0	2.0	1.0	1.0	1.0	42.0	14.0	14.0	14.0
58	0	245.0	0.0	2.0	1.0	1.0	1.0	46.0	16.0	15.0	15.0
59	0	245.0	0.0	2.0	1.0	1.0	1.0	46.0	16.0	15.0	15.0
74	0	594.0	66.0	2.0	1.0	1.0	1.0	66.0	22.0	22.0	22.0
75	0	594.0	66.0	2.0	1.0	1.0	1.0	66.0	22.0	22.0	22.0
76	0	594.0	66.0	2.0	1.0	1.0	1.0	66.0	22.0	22.0	22.0
