Brightness	Occurrences
0.0	1191
4.0	1182
5.0	1099
12.0	1012
6.0	986
13.0	949
9.0	911
11.0	909
7.0	899
8.0	853
16.0	837
15.0	815
17.0	811
14.0	809
21.0	764
20.0	749
19.0	738
24.0	737
22.0	684
26.0	674
28.0	669
27.0	656
30.0	643
35.0	636
29.0	619
18.0	605
31.0	595
25.0	585
23.0	577
37.0	571
33.0	562
38.0	548
10.0	547
40.0	544
47.0	543
45.0	540
34.0	534
50.0	533
39.0	526
52.0	523
32.0	523
41.0	521
43.0	521
36.0	514
51.0	513
48.0	511
85.0	505
65.0	505
42.0	497
49.0	496
76.0	493
63.0	487
56.0	486
46.0	478
114.0	475
86.0	473
78.0	469
57.0	468
66.0	468
62.0	468
92.0	467
178.0	465
44.0	465
88.0	464
58.0	463
53.0	460
55.0	460
68.0	460
151.0	459
64.0	454
54.0	454
80.0	443
108.0	443
69.0	443
89.0	440
131.0	436
59.0	435
94.0	435
77.0	435
98.0	434
113.0	433
87.0	431
133.0	431
71.0	431
72.0	430
130.0	427
150.0	426
83.0	426
168.0	426
61.0	424
79.0	423
74.0	423
129.0	422
84.0	421
126.0	421
140.0	419
119.0	417
96.0	417
112.0	417
191.0	416
137.0	415
226.0	414
171.0	413
155.0	412
189.0	412
200.0	412
91.0	412
102.0	411
213.0	410
128.0	410
234.0	409
197.0	409
95.0	407
221.0	407
107.0	407
118.0	406
218.0	405
163.0	405
101.0	405
100.0	405
105.0	405
170.0	405
216.0	404
194.0	404
135.0	403
99.0	402
60.0	402
169.0	402
67.0	401
195.0	401
70.0	399
73.0	399
238.0	398
209.0	397
82.0	397
75.0	396
124.0	394
123.0	394
111.0	392
174.0	391
237.0	391
132.0	390
122.0	389
262.0	388
93.0	388
142.0	388
164.0	388
115.0	387
121.0	387
212.0	386
90.0	386
106.0	386
134.0	386
185.0	385
109.0	385
104.0	384
201.0	384
192.0	383
143.0	383
127.0	383
205.0	383
188.0	383
214.0	383
176.0	381
247.0	381
264.0	380
263.0	380
227.0	379
97.0	379
162.0	378
187.0	378
138.0	376
103.0	376
117.0	376
145.0	375
198.0	373
153.0	373
203.0	373
243.0	373
265.0	372
273.0	372
266.0	372
149.0	371
159.0	371
231.0	370
249.0	369
298.0	369
235.0	368
245.0	368
148.0	367
172.0	367
271.0	367
147.0	366
257.0	365
242.0	365
154.0	365
167.0	365
81.0	365
223.0	365
286.0	364
302.0	363
279.0	363
246.0	363
306.0	362
157.0	362
116.0	362
182.0	361
239.0	361
202.0	361
141.0	360
120.0	360
179.0	360
166.0	360
110.0	360
204.0	360
280.0	359
328.0	359
144.0	359
261.0	359
268.0	359
146.0	358
125.0	358
230.0	355
206.0	353
160.0	353
136.0	353
220.0	352
291.0	352
139.0	352
181.0	352
307.0	351
196.0	351
156.0	351
219.0	350
292.0	349
229.0	349
183.0	349
173.0	349
190.0	349
210.0	349
193.0	348
315.0	348
303.0	348
165.0	347
314.0	347
300.0	347
288.0	347
180.0	346
199.0	346
360.0	344
186.0	344
256.0	344
253.0	342
276.0	342
251.0	341
255.0	341
283.0	341
161.0	341
158.0	340
222.0	340
254.0	338
274.0	338
301.0	338
278.0	338
