Brightness	Occurrences
5.0	9
7.0	8
3.0	8
15.0	7
10.0	7
13.0	6
21.0	5
19.0	4
6.0	4
24.0	4
20.0	3
2.0	3
22.0	3
28.0	2
520.0	2
150.0	2
8.0	2
1020.0	2
16.0	2
304.0	2
506.0	2
508.0	2
30.0	2
516.0	2
600.0	2
328.0	2
17.0	2
23.0	2
984.0	2
18.0	2
14.0	1
25.0	1
44.0	1
578.0	1
270.0	1
576.0	1
4.0	1
912.0	1
11.0	1
9.0	1
192.0	1
156.0	1
560.0	1
564.0	1
140.0	1
29.0	1
360.0	1
504.0	1
142.0	1
936.0	1
144.0	1
148.0	1
